code	url	creator	created_t	created_datetime	last_modified_t	last_modified_datetime	product_name	generic_name	quantity	packaging	packaging_tags	packaging_text	brands	brands_tags	categories	categories_tags	categories_fr	origins	origins_tags	origins_fr	manufacturing_places	manufacturing_places_tags	labels	labels_tags	labels_fr	emb_codes	emb_codes_tags	first_packaging_code_geo	cities	cities_tags	purchase_places	stores	countries	countries_tags	countries_fr	ingredients_text	allergens	allergens_fr	traces	traces_tags	traces_fr	serving_size	serving_quantity	no_nutriments	additives_n	additives	additives_tags	additives_fr	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutriscore_score	nutriscore_grade	nova_group	pnns_groups_1	pnns_groups_2	states	states_tags	states_fr	brand_owner	main_category	main_category_fr	image_url	image_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy-kj_100g	energy-kcal_100g	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	butyric-acid_100g	caproic-acid_100g	caprylic-acid_100g	capric-acid_100g	lauric-acid_100g	myristic-acid_100g	palmitic-acid_100g	stearic-acid_100g	arachidic-acid_100g	behenic-acid_100g	lignoceric-acid_100g	cerotic-acid_100g	montanic-acid_100g	melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	alpha-linolenic-acid_100g	eicosapentaenoic-acid_100g	docosahexaenoic-acid_100g	omega-6-fat_100g	linoleic-acid_100g	arachidonic-acid_100g	gamma-linolenic-acid_100g	dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	oleic-acid_100g	elaidic-acid_100g	gondoic-acid_100g	mead-acid_100g	erucic-acid_100g	nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	sucrose_100g	glucose_100g	fructose_100g	lactose_100g	maltose_100g	maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	soluble-fiber_100g	insoluble-fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
0855974003225	http://world-fr.openfoodfacts.org/produit/0855974003225/legendary-sweet-thai-chili-sauce	org-database-usda	1587660111	2020-04-23T16:41:51Z	1587660111	2020-04-23T16:41:51Z	Legendary sweet thai chili sauce								Groceries, Sauces	en:groceries,en:sauces	Epicerie,Sauces																United States	en:united-states	États-Unis	Invert sugar, chili peppers, water, corn syrup, salt, distilled vinegar, modified cornstarch. less than 1%: crushed chillies, dried garlic, brown sugar, citric acid, xanthan gum, natural flavor, sodium benzoate to maintain freshness.						2 Tbsp (30 ml)	30		2		en:e330,en:e415	E330 - Acide citrique,E415 - Gomme xanthane	0			0					4	Fat and sauces	Dressings and sauces	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded	À compléter,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,Code emballeur à compléter,Caractéristiques à compléter,Catégories complétées,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit complete,Photos à envoyer	LEGEND LARRY'S	en:sauces	Sauces								233	975		0																																				56.67	53.33												0				2	0.8		0.0000999					0.012																																													
0041380234449	http://world-fr.openfoodfacts.org/produit/0041380234449/lemon-sandwich-creme-cookies-lemon	org-database-usda	1587674588	2020-04-23T20:43:08Z	1587674588	2020-04-23T20:43:08Z	Lemon sandwich creme cookies, lemon								Snacks, Sweet snacks, Biscuits and cakes, Biscuits	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits	Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits																United States	en:united-states	États-Unis	Enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, palm oil and/or interesterified soybean oil, dextrose, contains 2% or less of high fructose corn syrup, salt, leavening (sodium bicarbonate, monocalcium phosphate, ammonium bicarbonate), natural and artificial flavors, soy lecithin, natural color (turmeric), and citric acid.	en:gluten					3 COOKIES (35 g)	35		5		en:e322,en:e322i,en:e330,en:e341,en:e341i,en:e500,en:e500ii,en:e503,en:e503ii	E322 - Lécithines,E322i - Lécithine,E330 - Acide citrique,E341 - Phosphates de calcium,E341i - Phosphate monocalcique,E500 - Carbonates de sodium,E500ii - Carbonate acide de sodium,E503 - Carbonates d'ammonium,E503ii - Carbonate acide d'ammonium	0			0			23	e	4	Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded	À compléter,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,Code emballeur à compléter,Caractéristiques à compléter,Catégories complétées,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit complete,Photos à envoyer	Unified Grocers, Inc.	en:biscuits	Biscuits								429	1795		17.14	7.14																																	0	0	68.57	37.14									0			2.86				0.6775	0.271																			0.043		0.04		0.00286																					23								
0876045006457	http://world-fr.openfoodfacts.org/produit/0876045006457/marinara	org-database-usda	1587667233	2020-04-23T18:40:33Z	1587667233	2020-04-23T18:40:33Z	Marinara								Groceries, Sauces	en:groceries,en:sauces	Epicerie,Sauces																United States	en:united-states	États-Unis	Imported italian tomatoes, extra virgin olive oil, fresh onions, fresh carrots, sea salt, fresh garlic, parsley, thyme.						1/2 cup (125 g)	125		0				0			0			3	c	3	Fat and sauces	Dressings and sauces	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded	À compléter,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,Code emballeur à compléter,Caractéristiques à compléter,Catégories complétées,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit complete,Photos à envoyer	LITTLE ITALY	en:sauces	Sauces								56	234		3.6	0.4																																	0	0	5.6	3.2									1.6			0.8				0.96	0.384		0.0003					0.0216														0		0.00058																					3								
0048696000140	http://world-fr.openfoodfacts.org/produit/0048696000140/mexican-style-part-skim-milk-queso-asadero-cheese	org-database-usda	1587647793	2020-04-23T13:16:33Z	1587647793	2020-04-23T13:16:33Z	Mexican style part skim milk queso asadero cheese								Dairies, Fermented foods, Fermented milk products, Cheeses	en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses	Produits laitiers,Produits fermentés,Produits laitiers fermentés,Fromages																United States	en:united-states	États-Unis	Cultured pasteurized milk, salt, enzymes.						1 ONZ (28 g)	28		0				0			0			16	d	3	Milk and dairy products	Cheese	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded	À compléter,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,Code emballeur à compléter,Caractéristiques à compléter,Catégories complétées,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit complete,Photos à envoyer	REYNALDO'S	en:cheeses	Fromages								357	1494		28.57	17.86																																	0	0.089	0	0									0			25				1.6075	0.643		0.0003213					0														0.714		0																					16								
0200455187541	http://world-fr.openfoodfacts.org/produit/0200455187541/chapon-fermier-du-gers	kiliweb	1545672326	2018-12-24T17:25:26Z	1594770946	2020-07-14T23:55:46Z	Chapon fermier du gers																en:green-dot	en:green-dot	Point Vert								en:france	en:france	France																							unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	À compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Code emballeur à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit complete,Photos à valider,Photos envoyées				https://static.openfoodfacts.org/images/products/020/045/518/7541/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/020/045/518/7541/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/020/045/518/7541/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/020/045/518/7541/ingredients_fr.7.200.jpg																																																																																																																	
0854208005882	http://world-fr.openfoodfacts.org/produit/0854208005882/suja-fruit-vegetable-juice-drink-lavenade	usda-ndb-import	1489077636	2017-03-09T16:40:36Z	1587589061	2020-04-22T20:57:41Z	Suja, fruit & vegetable juice drink, lavenade						Suja,  Suja Life  Llc	suja,suja-life-llc	Beverages	en:beverages	Boissons																United States	en:united-states	États-Unis	Purified water, organic lemon juice, organic red cabbage juice, organic honey, organic maqui berry powder, organic stevia leaf extract powder, organic ground vanilla bean, organic lavender flower.						8 OZA (237 ml)	237		0				0			0			2	c	3	Beverages	Unsweetened beverages	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded	À compléter,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,Code emballeur à compléter,Caractéristiques à compléter,Catégories complétées,Marques complétées,Emballage à compléter,Quantité à compléter,Nom du produit complete,Photos à envoyer	Suja Life, LLC	en:beverages	Boissons								4	17		0	0																																	0	0	1.27	0.42									0.4			0				0	0		0					0.0015														0		0																					2								
0047861112244	http://world-fr.openfoodfacts.org/produit/0047861112244/shredded-cheddar-swiss-and-provolone-chesse-imo-s	usda-ndb-import	1489138860	2017-03-10T09:41:00Z	1587631400	2020-04-23T08:43:20Z	Shredded Cheddar, Swiss And Provolone Chesse						Imo's	imo-s	Dairies, Fermented foods, Fermented milk products, Cheeses	en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses	Produits laitiers,Produits fermentés,Produits laitiers fermentés,Fromages																United States	en:united-states	États-Unis	Cultured pasteurized milk and part-skim milk, water, salt, sodium phosphate, milkfat, contains less than 0.5% of lactic acid, sorbic acid, (preservative), enzymes, smoke flavor, with powdered cellulose added to prevent caking.						0.25 cup (28 g)	28		2		en:e200,en:e270	E200 - Acide sorbique,E270 - Acide lactique	0			0			16	d	4	Milk and dairy products	Cheese	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded	À compléter,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,Code emballeur à compléter,Caractéristiques à compléter,Catégories complétées,Marques complétées,Emballage à compléter,Quantité à compléter,Nom du produit complete,Photos à envoyer	IMO'S	en:cheeses	Fromages								357	1494		28.57	17.86																																	0	0.089	3.57	0									3.6			21.43				3.84	1.536		0.0002142					0														0.536		0																					16								
0815270020241	http://world-fr.openfoodfacts.org/produit/0815270020241/anti-c-tea	kiliweb	1562830860	2019-07-11T07:41:00Z	1562830861	2019-07-11T07:41:01Z	Anti C-TEA																										en:fr	en:france	France																							unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	À compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Code emballeur à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit complete,Photos à valider,Photos envoyées				https://static.openfoodfacts.org/images/products/081/527/002/0241/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/081/527/002/0241/front_fr.3.200.jpg																																																																																																																			
0080000014849	http://world-fr.openfoodfacts.org/produit/0080000014849/solid-white-albacore-tuna-in-water-starkist	usda-ndb-import	1489067819	2017-03-09T13:56:59Z	1587581524	2020-04-22T18:52:04Z	Solid White Albacore Tuna In Water						Starkist	starkist	Canned foods, Seafood, Fishes, Canned fishes, Tunas, Canned tunas	en:canned-foods,en:seafood,en:fishes,en:canned-fishes,en:tunas,en:canned-tunas	Conserves,Produits de la mer,Poissons,Poissons en conserve,Thons,Thons en conserve																United States	en:united-states	États-Unis	White tuna, water, vegetable broth, salt, pyrophosphate.						3 ONZ (85 g)	85		1		en:e450	E450 - Diphosphates	0			0			-1	a	4	Fish Meat Eggs	Fish and seafood	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded	À compléter,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,Code emballeur à compléter,Caractéristiques à compléter,Catégories complétées,Marques complétées,Emballage à compléter,Quantité à compléter,Nom du produit complete,Photos à envoyer	StarKist Co.	en:canned-tunas	Thons en conserve								106	444		1.18	0.59															0	0.59																	0	0.041	0	0									0			23.53				0.735	0.294		0					0												0.329		0		0.00085																					-1								
0052548605001	http://world-fr.openfoodfacts.org/produit/0052548605001/ham-and-cheese-sub	org-database-usda	1587645568	2020-04-23T12:39:28Z	1587645569	2020-04-23T12:39:29Z	Ham and cheese sub								Sandwiches	en:sandwiches	Sandwichs																United States	en:united-states	États-Unis	Sub roll (enriched wheat flour (wheat flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), water, sugar, palm oil, yeast, salt, dough conditioner (water, monoglycerides, contains 2% or less of: preservatives (propionic acid, phosphoric acid)), dough conditioner (wheat flour, wheat gluten, contains 2% or less of: hydrolyzed wheat gluten, enzymes (wheat), ascorbic acid (vitamin c), organic wheat starch), dough conditioner (calcium sulfate, wheat starch, wheat flour, contains 2% or less of: enzymes (wheat), salt), dry malt, calcium propionate, cornmeal), cooked ham with natural juices (cured with water, salt, dextrose, sodium lactate, sodium phosphate, sodium diacetate, sodium ascorbate, sodium nitrite), cheddar cheese (pasteurized milk, cheese culture, salt, enzymes, annatto (vegetable color)	en:gluten					1 SANDWICH (153 g)	153		9		en:e160b,en:e250,en:e262,en:e262ii,en:e280,en:e282,en:e300,en:e325,en:e338,en:e516	E160b - Rocou,E250 - Nitrite de sodium,E262 - Acétates de sodium,E262ii - Diacétate de sodium,E280 - Acide propionique,E282 - Propionate de calcium,E300 - Acide ascorbique,E325 - Lactate de sodium,E338 - Acide orthophosphorique,E516 - Sulfate de calcium	0			0			13	d	4	Composite foods	Sandwiches	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded	À compléter,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,Code emballeur à compléter,Caractéristiques à compléter,Catégories complétées,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit complete,Photos à envoyer	7-Eleven, Inc.	en:sandwiches	Sandwichs								209	874		5.88	2.94																																	0	0.026	24.18	3.27									1.3			13.73				2.32	0.928		0.0000393					0.0016														0.098		0.00176																					13								
